symbol,name,sector,industry,marketCap,PE_ratio,PB_ratio,EPS,dividendYield,debtToEquity,Datetime,Close,High,Low,Open,Volume
,,,,,,,,,,,ABEV3.SA,ABEV3.SA,ABEV3.SA,ABEV3.SA,ABEV3.SA
ABEV3,Ambev S.A.,Consumer Defensive,Beverages - Brewers,218294550528,13.725491,2.3720772,1.02,7.51,3.123,2025-11-25 13:08:00+00:00,13.8100004196167,13.829999923706055,13.779999732971191,13.800000190734863,0
ABEV3,Ambev S.A.,Consumer Defensive,Beverages - Brewers,218294550528,13.725491,2.3720772,1.02,7.51,3.123,2025-11-25 13:09:00+00:00,13.850000381469727,13.850000381469727,13.8100004196167,13.8100004196167,9300
ABEV3,Ambev S.A.,Consumer Defensive,Beverages - Brewers,218294550528,13.725491,2.3720772,1.02,7.51,3.123,2025-11-25 13:10:00+00:00,13.850000381469727,13.850000381469727,13.8100004196167,13.850000381469727,32100
ABEV3,Ambev S.A.,Consumer Defensive,Beverages - Brewers,218294550528,13.725491,2.3720772,1.02,7.51,3.123,2025-11-25 13:11:00+00:00,13.819999694824219,13.850000381469727,13.819999694824219,13.829999923706055,65100
ABEV3,Ambev S.A.,Consumer Defensive,Beverages - Brewers,218294550528,13.725491,2.3720772,1.02,7.51,3.123,2025-11-25 13:12:00+00:00,13.829999923706055,13.850000381469727,13.819999694824219,13.819999694824219,2700
ABEV3,Ambev S.A.,Consumer Defensive,Beverages - Brewers,218294550528,13.725491,2.3720772,1.02,7.51,3.123,2025-11-25 13:13:00+00:00,13.84000015258789,13.859999656677246,13.829999923706055,13.829999923706055,51700
ABEV3,Ambev S.A.,Consumer Defensive,Beverages - Brewers,218294550528,13.725491,2.3720772,1.02,7.51,3.123,2025-11-25 13:14:00+00:00,13.84000015258789,13.850000381469727,13.84000015258789,13.84000015258789,32000
ABEV3,Ambev S.A.,Consumer Defensive,Beverages - Brewers,218294550528,13.725491,2.3720772,1.02,7.51,3.123,2025-11-25 13:15:00+00:00,13.829999923706055,13.850000381469727,13.829999923706055,13.84000015258789,35700
ABEV3,Ambev S.A.,Consumer Defensive,Beverages - Brewers,218294550528,13.725491,2.3720772,1.02,7.51,3.123,2025-11-25 13:16:00+00:00,13.850000381469727,13.859999656677246,13.84000015258789,13.84000015258789,34400
ABEV3,Ambev S.A.,Consumer Defensive,Beverages - Brewers,218294550528,13.725491,2.3720772,1.02,7.51,3.123,2025-11-25 13:17:00+00:00,13.850000381469727,13.850000381469727,13.850000381469727,13.850000381469727,1700
ABEV3,Ambev S.A.,Consumer Defensive,Beverages - Brewers,218294550528,13.725491,2.3720772,1.02,7.51,3.123,2025-11-25 13:18:00+00:00,13.850000381469727,13.850000381469727,13.850000381469727,13.850000381469727,2300
ABEV3,Ambev S.A.,Consumer Defensive,Beverages - Brewers,218294550528,13.725491,2.3720772,1.02,7.51,3.123,2025-11-25 13:19:00+00:00,13.859999656677246,13.859999656677246,13.850000381469727,13.850000381469727,14900
ABEV3,Ambev S.A.,Consumer Defensive,Beverages - Brewers,218294550528,13.725491,2.3720772,1.02,7.51,3.123,2025-11-25 13:20:00+00:00,13.869999885559082,13.880000114440918,13.859999656677246,13.869999885559082,21900
ABEV3,Ambev S.A.,Consumer Defensive,Beverages - Brewers,218294550528,13.725491,2.3720772,1.02,7.51,3.123,2025-11-25 13:21:00+00:00,13.880000114440918,13.880000114440918,13.869999885559082,13.869999885559082,9800
ABEV3,Ambev S.A.,Consumer Defensive,Beverages - Brewers,218294550528,13.725491,2.3720772,1.02,7.51,3.123,2025-11-25 13:22:00+00:00,13.880000114440918,13.890000343322754,13.869999885559082,13.880000114440918,28300
ABEV3,Ambev S.A.,Consumer Defensive,Beverages - Brewers,218294550528,13.725491,2.3720772,1.02,7.51,3.123,2025-11-25 13:23:00+00:00,13.880000114440918,13.880000114440918,13.869999885559082,13.880000114440918,2500
ABEV3,Ambev S.A.,Consumer Defensive,Beverages - Brewers,218294550528,13.725491,2.3720772,1.02,7.51,3.123,2025-11-25 13:24:00+00:00,13.880000114440918,13.880000114440918,13.859999656677246,13.869999885559082,2000
