symbol,name,sector,industry,marketCap,PE_ratio,PB_ratio,EPS,dividendYield,debtToEquity,Datetime,Close,High,Low,Open,Volume
,,,,,,,,,,,BHIA3.SA,BHIA3.SA,BHIA3.SA,BHIA3.SA,BHIA3.SA
BHIA3,Grupo Casas Bahia S.A.,Consumer Cyclical,Specialty Retail,2196980480,,0.83416086,-11.78,,565.831,2025-11-25 13:02:00+00:00,3.869999885559082,3.869999885559082,3.799999952316284,3.799999952316284,0
BHIA3,Grupo Casas Bahia S.A.,Consumer Cyclical,Specialty Retail,2196980480,,0.83416086,-11.78,,565.831,2025-11-25 13:03:00+00:00,3.8399999141693115,3.880000114440918,3.809999942779541,3.869999885559082,50300
BHIA3,Grupo Casas Bahia S.A.,Consumer Cyclical,Specialty Retail,2196980480,,0.83416086,-11.78,,565.831,2025-11-25 13:04:00+00:00,3.809999942779541,3.859999895095825,3.809999942779541,3.8499999046325684,73600
BHIA3,Grupo Casas Bahia S.A.,Consumer Cyclical,Specialty Retail,2196980480,,0.83416086,-11.78,,565.831,2025-11-25 13:05:00+00:00,3.809999942779541,3.809999942779541,3.799999952316284,3.809999942779541,13100
BHIA3,Grupo Casas Bahia S.A.,Consumer Cyclical,Specialty Retail,2196980480,,0.83416086,-11.78,,565.831,2025-11-25 13:06:00+00:00,3.869999885559082,3.869999885559082,3.8399999141693115,3.8399999141693115,40500
BHIA3,Grupo Casas Bahia S.A.,Consumer Cyclical,Specialty Retail,2196980480,,0.83416086,-11.78,,565.831,2025-11-25 13:07:00+00:00,3.8399999141693115,3.859999895095825,3.819999933242798,3.859999895095825,36900
BHIA3,Grupo Casas Bahia S.A.,Consumer Cyclical,Specialty Retail,2196980480,,0.83416086,-11.78,,565.831,2025-11-25 13:08:00+00:00,3.8399999141693115,3.8399999141693115,3.8299999237060547,3.8399999141693115,8600
BHIA3,Grupo Casas Bahia S.A.,Consumer Cyclical,Specialty Retail,2196980480,,0.83416086,-11.78,,565.831,2025-11-25 13:09:00+00:00,3.8499999046325684,3.8499999046325684,3.8399999141693115,3.8399999141693115,38300
BHIA3,Grupo Casas Bahia S.A.,Consumer Cyclical,Specialty Retail,2196980480,,0.83416086,-11.78,,565.831,2025-11-25 13:10:00+00:00,3.8399999141693115,3.8399999141693115,3.819999933242798,3.8399999141693115,303900
BHIA3,Grupo Casas Bahia S.A.,Consumer Cyclical,Specialty Retail,2196980480,,0.83416086,-11.78,,565.831,2025-11-25 13:11:00+00:00,3.8499999046325684,3.859999895095825,3.8399999141693115,3.8399999141693115,25700
BHIA3,Grupo Casas Bahia S.A.,Consumer Cyclical,Specialty Retail,2196980480,,0.83416086,-11.78,,565.831,2025-11-25 13:12:00+00:00,3.819999933242798,3.8499999046325684,3.819999933242798,3.8499999046325684,91400
BHIA3,Grupo Casas Bahia S.A.,Consumer Cyclical,Specialty Retail,2196980480,,0.83416086,-11.78,,565.831,2025-11-25 13:13:00+00:00,3.9000000953674316,3.9000000953674316,3.819999933242798,3.8299999237060547,224300
BHIA3,Grupo Casas Bahia S.A.,Consumer Cyclical,Specialty Retail,2196980480,,0.83416086,-11.78,,565.831,2025-11-25 13:14:00+00:00,3.869999885559082,3.9000000953674316,3.859999895095825,3.869999885559082,81100
BHIA3,Grupo Casas Bahia S.A.,Consumer Cyclical,Specialty Retail,2196980480,,0.83416086,-11.78,,565.831,2025-11-25 13:15:00+00:00,3.8499999046325684,3.880000114440918,3.8499999046325684,3.869999885559082,63900
BHIA3,Grupo Casas Bahia S.A.,Consumer Cyclical,Specialty Retail,2196980480,,0.83416086,-11.78,,565.831,2025-11-25 13:16:00+00:00,3.8499999046325684,3.8499999046325684,3.8399999141693115,3.8499999046325684,37900
BHIA3,Grupo Casas Bahia S.A.,Consumer Cyclical,Specialty Retail,2196980480,,0.83416086,-11.78,,565.831,2025-11-25 13:17:00+00:00,3.8499999046325684,3.8499999046325684,3.8499999046325684,3.8499999046325684,11700
BHIA3,Grupo Casas Bahia S.A.,Consumer Cyclical,Specialty Retail,2196980480,,0.83416086,-11.78,,565.831,2025-11-25 13:18:00+00:00,3.869999885559082,3.869999885559082,3.8499999046325684,3.859999895095825,68000
BHIA3,Grupo Casas Bahia S.A.,Consumer Cyclical,Specialty Retail,2196980480,,0.83416086,-11.78,,565.831,2025-11-25 13:19:00+00:00,3.859999895095825,3.869999885559082,3.859999895095825,3.869999885559082,7800
BHIA3,Grupo Casas Bahia S.A.,Consumer Cyclical,Specialty Retail,2196980480,,0.83416086,-11.78,,565.831,2025-11-25 13:20:00+00:00,3.8499999046325684,3.869999885559082,3.8499999046325684,3.859999895095825,194600
BHIA3,Grupo Casas Bahia S.A.,Consumer Cyclical,Specialty Retail,2196980480,,0.83416086,-11.78,,565.831,2025-11-25 13:21:00+00:00,3.8299999237060547,3.859999895095825,3.8299999237060547,3.8499999046325684,10900
BHIA3,Grupo Casas Bahia S.A.,Consumer Cyclical,Specialty Retail,2196980480,,0.83416086,-11.78,,565.831,2025-11-25 13:22:00+00:00,3.8399999141693115,3.8399999141693115,3.8299999237060547,3.8299999237060547,10200
BHIA3,Grupo Casas Bahia S.A.,Consumer Cyclical,Specialty Retail,2196980480,,0.83416086,-11.78,,565.831,2025-11-25 13:23:00+00:00,3.819999933242798,3.8399999141693115,3.819999933242798,3.8299999237060547,25800
BHIA3,Grupo Casas Bahia S.A.,Consumer Cyclical,Specialty Retail,2196980480,,0.83416086,-11.78,,565.831,2025-11-25 13:24:00+00:00,3.809999942779541,3.819999933242798,3.799999952316284,3.819999933242798,108100
BHIA3,Grupo Casas Bahia S.A.,Consumer Cyclical,Specialty Retail,2196980480,,0.83416086,-11.78,,565.831,2025-11-25 13:25:00+00:00,3.799999952316284,3.809999942779541,3.799999952316284,3.809999942779541,3000
