symbol,name,sector,industry,marketCap,PE_ratio,PB_ratio,EPS,dividendYield,debtToEquity,Datetime,Close,High,Low,Open,Volume
,,,,,,,,,,,EQTL3.SA,EQTL3.SA,EQTL3.SA,EQTL3.SA,EQTL3.SA
EQTL3,Equatorial S.A.,Utilities,Utilities - Regulated Electric,50380283904,15.521236,1.7668,2.59,5.7,193.509,2025-11-25 13:03:00+00:00,38.79999923706055,38.88999938964844,38.70000076293945,38.70000076293945,0
EQTL3,Equatorial S.A.,Utilities,Utilities - Regulated Electric,50380283904,15.521236,1.7668,2.59,5.7,193.509,2025-11-25 13:04:00+00:00,38.79999923706055,38.869998931884766,38.79999923706055,38.849998474121094,1400
EQTL3,Equatorial S.A.,Utilities,Utilities - Regulated Electric,50380283904,15.521236,1.7668,2.59,5.7,193.509,2025-11-25 13:05:00+00:00,38.66999816894531,38.75,38.66999816894531,38.75,18900
EQTL3,Equatorial S.A.,Utilities,Utilities - Regulated Electric,50380283904,15.521236,1.7668,2.59,5.7,193.509,2025-11-25 13:06:00+00:00,38.689998626708984,38.689998626708984,38.66999816894531,38.66999816894531,4100
EQTL3,Equatorial S.A.,Utilities,Utilities - Regulated Electric,50380283904,15.521236,1.7668,2.59,5.7,193.509,2025-11-25 13:07:00+00:00,38.75,38.75,38.70000076293945,38.720001220703125,4400
EQTL3,Equatorial S.A.,Utilities,Utilities - Regulated Electric,50380283904,15.521236,1.7668,2.59,5.7,193.509,2025-11-25 13:08:00+00:00,38.83000183105469,38.83000183105469,38.7400016784668,38.7400016784668,7300
EQTL3,Equatorial S.A.,Utilities,Utilities - Regulated Electric,50380283904,15.521236,1.7668,2.59,5.7,193.509,2025-11-25 13:09:00+00:00,38.79999923706055,38.81999969482422,38.79999923706055,38.810001373291016,6200
EQTL3,Equatorial S.A.,Utilities,Utilities - Regulated Electric,50380283904,15.521236,1.7668,2.59,5.7,193.509,2025-11-25 13:10:00+00:00,38.81999969482422,38.81999969482422,38.79999923706055,38.79999923706055,6900
EQTL3,Equatorial S.A.,Utilities,Utilities - Regulated Electric,50380283904,15.521236,1.7668,2.59,5.7,193.509,2025-11-25 13:11:00+00:00,38.81999969482422,38.83000183105469,38.810001373291016,38.810001373291016,13200
EQTL3,Equatorial S.A.,Utilities,Utilities - Regulated Electric,50380283904,15.521236,1.7668,2.59,5.7,193.509,2025-11-25 13:12:00+00:00,38.869998931884766,38.869998931884766,38.849998474121094,38.849998474121094,1400
EQTL3,Equatorial S.A.,Utilities,Utilities - Regulated Electric,50380283904,15.521236,1.7668,2.59,5.7,193.509,2025-11-25 13:13:00+00:00,38.84000015258789,38.88999938964844,38.84000015258789,38.88999938964844,2700
EQTL3,Equatorial S.A.,Utilities,Utilities - Regulated Electric,50380283904,15.521236,1.7668,2.59,5.7,193.509,2025-11-25 13:14:00+00:00,38.84000015258789,38.84000015258789,38.810001373291016,38.84000015258789,1600
EQTL3,Equatorial S.A.,Utilities,Utilities - Regulated Electric,50380283904,15.521236,1.7668,2.59,5.7,193.509,2025-11-25 13:15:00+00:00,38.77000045776367,38.81999969482422,38.77000045776367,38.81999969482422,3500
EQTL3,Equatorial S.A.,Utilities,Utilities - Regulated Electric,50380283904,15.521236,1.7668,2.59,5.7,193.509,2025-11-25 13:16:00+00:00,38.810001373291016,38.81999969482422,38.790000915527344,38.790000915527344,1700
EQTL3,Equatorial S.A.,Utilities,Utilities - Regulated Electric,50380283904,15.521236,1.7668,2.59,5.7,193.509,2025-11-25 13:17:00+00:00,38.83000183105469,38.84000015258789,38.83000183105469,38.84000015258789,300
EQTL3,Equatorial S.A.,Utilities,Utilities - Regulated Electric,50380283904,15.521236,1.7668,2.59,5.7,193.509,2025-11-25 13:18:00+00:00,38.86000061035156,38.86000061035156,38.84000015258789,38.84000015258789,800
EQTL3,Equatorial S.A.,Utilities,Utilities - Regulated Electric,50380283904,15.521236,1.7668,2.59,5.7,193.509,2025-11-25 13:19:00+00:00,38.86000061035156,38.880001068115234,38.86000061035156,38.869998931884766,2400
EQTL3,Equatorial S.A.,Utilities,Utilities - Regulated Electric,50380283904,15.521236,1.7668,2.59,5.7,193.509,2025-11-25 13:20:00+00:00,38.86000061035156,38.869998931884766,38.84000015258789,38.849998474121094,1600
EQTL3,Equatorial S.A.,Utilities,Utilities - Regulated Electric,50380283904,15.521236,1.7668,2.59,5.7,193.509,2025-11-25 13:21:00+00:00,38.86000061035156,38.869998931884766,38.79999923706055,38.869998931884766,2800
EQTL3,Equatorial S.A.,Utilities,Utilities - Regulated Electric,50380283904,15.521236,1.7668,2.59,5.7,193.509,2025-11-25 13:22:00+00:00,38.86000061035156,38.880001068115234,38.86000061035156,38.880001068115234,600
EQTL3,Equatorial S.A.,Utilities,Utilities - Regulated Electric,50380283904,15.521236,1.7668,2.59,5.7,193.509,2025-11-25 13:23:00+00:00,38.880001068115234,38.880001068115234,38.86000061035156,38.86000061035156,1300
EQTL3,Equatorial S.A.,Utilities,Utilities - Regulated Electric,50380283904,15.521236,1.7668,2.59,5.7,193.509,2025-11-25 13:24:00+00:00,38.869998931884766,38.93000030517578,38.869998931884766,38.91999816894531,2400
EQTL3,Equatorial S.A.,Utilities,Utilities - Regulated Electric,50380283904,15.521236,1.7668,2.59,5.7,193.509,2025-11-25 13:25:00+00:00,38.880001068115234,38.880001068115234,38.880001068115234,38.880001068115234,0
EQTL3,Equatorial S.A.,Utilities,Utilities - Regulated Electric,50380283904,15.521236,1.7668,2.59,5.7,193.509,2025-11-25 13:26:00+00:00,38.849998474121094,38.880001068115234,38.849998474121094,38.880001068115234,1100
EQTL3,Equatorial S.A.,Utilities,Utilities - Regulated Electric,50380283904,15.521236,1.7668,2.59,5.7,193.509,2025-11-25 13:27:00+00:00,38.900001525878906,38.900001525878906,38.86000061035156,38.86000061035156,800
EQTL3,Equatorial S.A.,Utilities,Utilities - Regulated Electric,50380283904,15.521236,1.7668,2.59,5.7,193.509,2025-11-25 13:28:00+00:00,38.900001525878906,38.900001525878906,38.900001525878906,38.900001525878906,200
EQTL3,Equatorial S.A.,Utilities,Utilities - Regulated Electric,50380283904,15.521236,1.7668,2.59,5.7,193.509,2025-11-25 13:29:00+00:00,38.900001525878906,38.900001525878906,38.869998931884766,38.869998931884766,1400
EQTL3,Equatorial S.A.,Utilities,Utilities - Regulated Electric,50380283904,15.521236,1.7668,2.59,5.7,193.509,2025-11-25 13:30:00+00:00,38.939998626708984,38.939998626708984,38.880001068115234,38.900001525878906,9000
EQTL3,Equatorial S.A.,Utilities,Utilities - Regulated Electric,50380283904,15.521236,1.7668,2.59,5.7,193.509,2025-11-25 13:31:00+00:00,38.95000076293945,38.970001220703125,38.95000076293945,38.95000076293945,2700
EQTL3,Equatorial S.A.,Utilities,Utilities - Regulated Electric,50380283904,15.521236,1.7668,2.59,5.7,193.509,2025-11-25 13:32:00+00:00,38.959999084472656,38.959999084472656,38.91999816894531,38.91999816894531,2600
