Time,Open,High,Low,Close,TickVolume,Spread,RealVolume
2025-09-28 23:11:00,0.79753,0.79754,0.7975,0.79751,13,10,0
2025-09-28 23:12:00,0.7975,0.79751,0.79749,0.7975,6,9,0
2025-09-28 23:13:00,0.7975,0.79751,0.79748,0.79749,7,8,0
2025-09-28 23:14:00,0.79749,0.79752,0.79749,0.7975,5,10,0
2025-09-28 23:15:00,0.79749,0.7975,0.79745,0.79747,12,10,0
2025-09-28 23:16:00,0.79748,0.79748,0.79743,0.79746,15,10,0
2025-09-28 23:17:00,0.79745,0.79746,0.79743,0.79746,4,10,0
2025-09-28 23:18:00,0.79745,0.79746,0.79744,0.79744,6,10,0
2025-09-28 23:19:00,0.79744,0.79744,0.79741,0.79744,15,10,0
2025-09-28 23:20:00,0.79746,0.79746,0.79744,0.79746,11,10,0
2025-09-28 23:21:00,0.79746,0.79747,0.79743,0.79747,13,10,0
2025-09-28 23:22:00,0.79746,0.79746,0.79742,0.79742,6,10,0
2025-09-28 23:23:00,0.79743,0.79746,0.79743,0.79745,6,10,0
2025-09-28 23:24:00,0.79745,0.79745,0.79743,0.79745,10,7,0
2025-09-28 23:25:00,0.79744,0.79744,0.79728,0.79729,23,10,0
2025-09-28 23:26:00,0.79729,0.79733,0.79726,0.79733,12,10,0
2025-09-28 23:27:00,0.79733,0.79737,0.79732,0.79733,11,10,0
2025-09-28 23:28:00,0.79735,0.79735,0.79732,0.79733,6,7,0
2025-09-28 23:29:00,0.79736,0.79736,0.79731,0.79733,15,6,0
2025-09-28 23:30:00,0.79732,0.79733,0.79727,0.79732,8,10,0
2025-09-28 23:31:00,0.7973,0.7973,0.79723,0.79725,8,10,0
2025-09-28 23:32:00,0.79726,0.79726,0.79723,0.79726,7,10,0
2025-09-28 23:33:00,0.79724,0.79732,0.79724,0.79732,8,10,0
2025-09-28 23:34:00,0.79732,0.79734,0.79732,0.79734,5,10,0
2025-09-28 23:35:00,0.79734,0.79734,0.79731,0.79731,15,10,0
2025-09-28 23:36:00,0.79731,0.79731,0.79729,0.7973,10,10,0
2025-09-28 23:37:00,0.7973,0.79731,0.79729,0.7973,9,10,0
2025-09-28 23:38:00,0.7973,0.79732,0.79729,0.7973,14,10,0
2025-09-28 23:39:00,0.7973,0.79731,0.7973,0.7973,7,11,0
2025-09-28 23:40:00,0.79731,0.79733,0.7973,0.79733,13,10,0
2025-09-28 23:41:00,0.79732,0.79734,0.79732,0.79732,8,10,0
2025-09-28 23:42:00,0.79732,0.79732,0.79731,0.79732,5,10,0
2025-09-28 23:43:00,0.79734,0.79734,0.79732,0.79732,5,8,0
2025-09-28 23:44:00,0.79732,0.79732,0.7973,0.7973,4,11,0
2025-09-28 23:45:00,0.7973,0.79732,0.79729,0.7973,13,10,0
2025-09-28 23:46:00,0.79729,0.79734,0.79729,0.79734,17,10,0
2025-09-28 23:47:00,0.79734,0.79734,0.79727,0.79731,13,10,0
2025-09-28 23:48:00,0.79733,0.79733,0.79732,0.79733,5,10,0
2025-09-28 23:49:00,0.79732,0.79732,0.79729,0.79732,10,10,0
2025-09-28 23:50:00,0.79733,0.79734,0.79731,0.79734,8,10,0
2025-09-28 23:51:00,0.79734,0.79736,0.79733,0.79735,9,10,0
2025-09-28 23:52:00,0.79733,0.79737,0.79731,0.79737,4,10,0
2025-09-28 23:53:00,0.79737,0.79743,0.79736,0.79743,9,10,0
2025-09-28 23:54:00,0.79742,0.79742,0.79739,0.79741,11,10,0
2025-09-28 23:55:00,0.79743,0.79745,0.79738,0.79745,20,10,0
2025-09-28 23:56:00,0.79749,0.79752,0.79747,0.79751,15,10,0
2025-09-28 23:57:00,0.79748,0.79751,0.79747,0.7975,12,10,0
2025-09-28 23:58:00,0.79749,0.79753,0.79749,0.79752,9,10,0
2025-09-28 23:59:00,0.79752,0.79753,0.79745,0.79746,11,10,0
2025-09-29 00:00:00,0.79745,0.79746,0.7974,0.79742,26,10,0
2025-09-29 00:01:00,0.79741,0.79741,0.79726,0.79728,24,10,0
2025-09-29 00:02:00,0.79727,0.79733,0.79727,0.79733,12,10,0
2025-09-29 00:03:00,0.7973,0.7973,0.79726,0.79727,16,10,0
2025-09-29 00:04:00,0.79726,0.79732,0.79709,0.79712,21,10,0
2025-09-29 00:05:00,0.7971,0.79713,0.79701,0.79712,26,10,0
2025-09-29 00:06:00,0.79712,0.79712,0.79702,0.79703,24,10,0
2025-09-29 00:07:00,0.79707,0.79712,0.79707,0.79709,12,10,0
2025-09-29 00:08:00,0.79709,0.79711,0.79709,0.79711,15,10,0
2025-09-29 00:09:00,0.79711,0.79713,0.79705,0.79705,23,10,0
2025-09-29 00:10:00,0.79706,0.79709,0.79701,0.79705,31,10,0
2025-09-29 00:11:00,0.79705,0.79712,0.79705,0.79708,13,10,0
2025-09-29 00:12:00,0.79707,0.79707,0.79702,0.79702,20,10,0
2025-09-29 00:13:00,0.79703,0.79703,0.79698,0.79702,19,10,0
2025-09-29 00:14:00,0.79703,0.79704,0.79699,0.79701,14,10,0
2025-09-29 00:15:00,0.79701,0.79706,0.79699,0.79704,14,10,0
2025-09-29 00:16:00,0.79704,0.79706,0.79704,0.79705,10,11,0
2025-09-29 00:17:00,0.79705,0.7971,0.79705,0.79707,7,11,0
2025-09-29 00:18:00,0.79706,0.79707,0.79704,0.79707,14,11,0
2025-09-29 00:19:00,0.79707,0.79708,0.79704,0.79704,14,11,0
2025-09-29 00:20:00,0.79705,0.79707,0.79703,0.79706,12,11,0
2025-09-29 00:21:00,0.79705,0.79707,0.79704,0.79707,6,11,0
2025-09-29 00:22:00,0.79708,0.79708,0.79691,0.79693,22,11,0
2025-09-29 00:23:00,0.79693,0.79697,0.79686,0.79697,15,11,0
2025-09-29 00:24:00,0.79697,0.79702,0.79695,0.79699,8,11,0
2025-09-29 00:25:00,0.797,0.79702,0.79699,0.79702,13,11,0
2025-09-29 00:26:00,0.79702,0.79706,0.797,0.79702,9,11,0
2025-09-29 00:27:00,0.79702,0.79702,0.79699,0.79699,5,12,0
2025-09-29 00:28:00,0.79695,0.79702,0.79695,0.797,9,11,0
2025-09-29 00:29:00,0.79699,0.79699,0.79697,0.79699,6,11,0
2025-09-29 00:30:00,0.79699,0.79699,0.79693,0.79695,10,11,0
2025-09-29 00:31:00,0.79697,0.79698,0.79692,0.79692,15,11,0
2025-09-29 00:32:00,0.79691,0.79695,0.79691,0.79695,6,11,0
2025-09-29 00:33:00,0.79694,0.79697,0.79693,0.79697,4,11,0
2025-09-29 00:34:00,0.79696,0.79698,0.79695,0.79698,7,12,0
2025-09-29 00:35:00,0.79697,0.79697,0.79694,0.79694,8,11,0
2025-09-29 00:36:00,0.79697,0.79697,0.79687,0.79687,9,11,0
2025-09-29 00:37:00,0.79687,0.79689,0.79686,0.79686,6,12,0
2025-09-29 00:38:00,0.79687,0.79687,0.79686,0.79686,2,11,0
2025-09-29 00:39:00,0.79686,0.79687,0.79674,0.79676,20,11,0
2025-09-29 00:40:00,0.79677,0.79677,0.79676,0.79676,6,11,0
2025-09-29 00:41:00,0.79677,0.79677,0.79672,0.79675,11,11,0
2025-09-29 00:42:00,0.79674,0.79675,0.79668,0.79673,15,11,0
2025-09-29 00:43:00,0.79672,0.79672,0.79663,0.79667,14,11,0
2025-09-29 00:44:00,0.79668,0.79674,0.79668,0.79674,13,11,0
2025-09-29 00:45:00,0.79674,0.79674,0.79668,0.7967,13,11,0
2025-09-29 00:46:00,0.7967,0.79671,0.79666,0.79668,14,11,0
2025-09-29 00:47:00,0.79668,0.79668,0.79667,0.79668,7,11,0
2025-09-29 00:48:00,0.79668,0.79668,0.79666,0.79668,13,11,0
2025-09-29 00:49:00,0.79667,0.79668,0.79665,0.79665,13,11,0
2025-09-29 00:50:00,0.79665,0.79668,0.79664,0.79667,11,11,0
2025-09-29 00:51:00,0.79667,0.79667,0.79662,0.79662,6,11,0
2025-09-29 00:52:00,0.79662,0.79662,0.79655,0.79658,11,11,0
2025-09-29 00:53:00,0.79658,0.79659,0.79654,0.79659,17,11,0
2025-09-29 00:54:00,0.7966,0.7966,0.79645,0.79645,35,11,0
2025-09-29 00:55:00,0.79646,0.79648,0.79636,0.79639,24,11,0
2025-09-29 00:56:00,0.7964,0.79643,0.79639,0.79643,5,10,0
2025-09-29 00:57:00,0.79645,0.7965,0.79644,0.79648,10,10,0
2025-09-29 00:58:00,0.79649,0.79649,0.79645,0.79646,12,10,0
2025-09-29 00:59:00,0.79645,0.79651,0.79645,0.79651,6,10,0
2025-09-29 01:00:00,0.79651,0.79653,0.79648,0.79653,19,10,0
2025-09-29 01:01:00,0.79652,0.79662,0.79652,0.7966,29,10,0
2025-09-29 01:02:00,0.7966,0.79662,0.79658,0.7966,20,10,0
2025-09-29 01:03:00,0.7966,0.79667,0.7966,0.79665,22,10,0
2025-09-29 01:04:00,0.79667,0.79674,0.79667,0.79674,5,10,0
2025-09-29 01:05:00,0.79674,0.79674,0.79668,0.79672,21,10,0
2025-09-29 01:06:00,0.79678,0.79681,0.79676,0.7968,10,10,0
2025-09-29 01:07:00,0.7968,0.79686,0.79675,0.79686,14,10,0
2025-09-29 01:08:00,0.79686,0.797,0.79686,0.797,26,10,0
2025-09-29 01:09:00,0.79697,0.797,0.79694,0.79699,12,10,0
2025-09-29 01:10:00,0.79699,0.79701,0.79692,0.79692,18,10,0
2025-09-29 01:11:00,0.79691,0.79697,0.7969,0.79695,19,10,0
2025-09-29 01:12:00,0.79695,0.79699,0.79695,0.79696,15,10,0
2025-09-29 01:13:00,0.79697,0.79701,0.79695,0.79698,30,10,0
2025-09-29 01:14:00,0.79699,0.797,0.79695,0.79699,19,10,0
2025-09-29 01:15:00,0.79699,0.79699,0.79689,0.79689,28,10,0
2025-09-29 01:16:00,0.7969,0.7969,0.79684,0.79685,21,10,0
2025-09-29 01:17:00,0.79686,0.79687,0.79683,0.79683,16,10,0
2025-09-29 01:18:00,0.79683,0.79691,0.79681,0.79687,22,10,0
2025-09-29 01:19:00,0.79686,0.79692,0.79684,0.79688,15,10,0
2025-09-29 01:20:00,0.79687,0.79688,0.79675,0.79681,23,10,0
2025-09-29 01:21:00,0.79684,0.79687,0.79684,0.79685,15,10,0
2025-09-29 01:22:00,0.79686,0.79687,0.79684,0.79685,22,10,0
2025-09-29 01:23:00,0.79684,0.79693,0.79683,0.79693,10,10,0
2025-09-29 01:24:00,0.79693,0.79703,0.79691,0.79703,25,10,0
2025-09-29 01:25:00,0.79695,0.79695,0.79686,0.79689,24,10,0
2025-09-29 01:26:00,0.79687,0.79687,0.79679,0.79683,18,10,0
2025-09-29 01:27:00,0.79682,0.79683,0.79674,0.79675,30,10,0
2025-09-29 01:28:00,0.79675,0.79684,0.79675,0.79682,26,10,0
2025-09-29 01:29:00,0.79682,0.79683,0.79679,0.79679,10,10,0
2025-09-29 01:30:00,0.7968,0.79683,0.79674,0.7968,23,10,0
2025-09-29 01:31:00,0.79679,0.7968,0.79672,0.79673,28,10,0
2025-09-29 01:32:00,0.79673,0.79676,0.79671,0.79673,22,10,0
2025-09-29 01:33:00,0.79671,0.79677,0.79666,0.79675,23,10,0
2025-09-29 01:34:00,0.79677,0.79677,0.79675,0.79676,10,10,0
2025-09-29 01:35:00,0.79676,0.79676,0.79667,0.79667,11,10,0
2025-09-29 01:36:00,0.79666,0.79667,0.79663,0.79665,10,10,0
2025-09-29 01:37:00,0.79663,0.79665,0.79662,0.79664,25,10,0
2025-09-29 01:38:00,0.79661,0.79661,0.79648,0.7965,24,10,0
2025-09-29 01:39:00,0.7965,0.7965,0.79643,0.79648,22,10,0
2025-09-29 01:40:00,0.79647,0.79652,0.79642,0.79652,31,10,0
2025-09-29 01:41:00,0.79651,0.79653,0.79649,0.79652,16,10,0
2025-09-29 01:42:00,0.79652,0.79653,0.79648,0.79648,12,10,0
2025-09-29 01:43:00,0.79647,0.79648,0.79646,0.79648,15,10,0
2025-09-29 01:44:00,0.79652,0.7966,0.79651,0.79659,9,10,0
2025-09-29 01:45:00,0.79657,0.79657,0.79645,0.79645,20,10,0
2025-09-29 01:46:00,0.79647,0.79647,0.79645,0.79646,16,10,0
2025-09-29 01:47:00,0.79645,0.79647,0.79642,0.79646,17,10,0
2025-09-29 01:48:00,0.79646,0.79647,0.79636,0.79646,35,10,0
2025-09-29 01:49:00,0.79646,0.79651,0.79644,0.79646,14,10,0
2025-09-29 01:50:00,0.79646,0.79648,0.79644,0.79646,24,10,0
2025-09-29 01:51:00,0.79646,0.79646,0.79639,0.79642,18,10,0
2025-09-29 01:52:00,0.79643,0.79653,0.79642,0.79652,13,10,0
2025-09-29 01:53:00,0.7965,0.79653,0.79649,0.79652,16,10,0
2025-09-29 01:54:00,0.79651,0.79657,0.79648,0.79657,13,10,0
2025-09-29 01:55:00,0.79654,0.79658,0.79653,0.79655,20,10,0
2025-09-29 01:56:00,0.79654,0.79656,0.79649,0.7965,31,10,0
2025-09-29 01:57:00,0.79651,0.79652,0.79646,0.79648,10,10,0
2025-09-29 01:58:00,0.79647,0.79647,0.79644,0.79644,23,10,0
2025-09-29 01:59:00,0.79645,0.79646,0.79639,0.79643,22,10,0
2025-09-29 02:00:00,0.79645,0.79646,0.79642,0.79646,18,10,0
2025-09-29 02:01:00,0.79646,0.79646,0.79632,0.79633,21,10,0
2025-09-29 02:02:00,0.79632,0.79638,0.79628,0.79637,20,10,0
2025-09-29 02:03:00,0.79636,0.79637,0.79634,0.79637,20,10,0
2025-09-29 02:04:00,0.79636,0.79641,0.79632,0.79641,12,10,0
2025-09-29 02:05:00,0.7964,0.7964,0.79635,0.79636,15,10,0
2025-09-29 02:06:00,0.79636,0.79641,0.79634,0.79641,22,10,0
2025-09-29 02:07:00,0.79639,0.7964,0.7963,0.7963,16,10,0
2025-09-29 02:08:00,0.79631,0.79635,0.79631,0.79634,18,10,0
2025-09-29 02:09:00,0.79635,0.79635,0.79628,0.79628,20,10,0
2025-09-29 02:10:00,0.79628,0.79628,0.79618,0.79623,23,10,0
2025-09-29 02:11:00,0.79623,0.79628,0.79623,0.79623,24,10,0
2025-09-29 02:12:00,0.79624,0.79625,0.79619,0.79622,16,10,0
2025-09-29 02:13:00,0.79621,0.79629,0.79621,0.79629,12,10,0
2025-09-29 02:14:00,0.79629,0.79632,0.79628,0.79631,21,10,0
2025-09-29 02:15:00,0.79637,0.79637,0.79625,0.79626,12,10,0
2025-09-29 02:16:00,0.79625,0.7963,0.79625,0.79628,12,10,0
2025-09-29 02:17:00,0.79628,0.79631,0.79627,0.79631,11,10,0
2025-09-29 02:18:00,0.79631,0.79631,0.79626,0.79627,21,10,0
2025-09-29 02:19:00,0.79627,0.79627,0.79615,0.79616,19,10,0
2025-09-29 02:20:00,0.79616,0.79616,0.79611,0.79612,11,10,0
2025-09-29 02:21:00,0.79612,0.79612,0.79606,0.79611,22,10,0
2025-09-29 02:22:00,0.79611,0.79611,0.79605,0.79606,21,10,0
2025-09-29 02:23:00,0.79607,0.79617,0.79606,0.79617,25,10,0
2025-09-29 02:24:00,0.79618,0.79625,0.79617,0.79623,9,10,0
2025-09-29 02:25:00,0.79623,0.7963,0.79622,0.79629,12,10,0
2025-09-29 02:26:00,0.79629,0.79629,0.79623,0.79623,19,10,0
2025-09-29 02:27:00,0.79623,0.79624,0.79621,0.79624,9,10,0
2025-09-29 02:28:00,0.79623,0.79623,0.79617,0.79618,13,10,0
2025-09-29 02:29:00,0.79618,0.79621,0.79617,0.7962,15,10,0
2025-09-29 02:30:00,0.7962,0.79624,0.79617,0.79623,22,10,0
2025-09-29 02:31:00,0.79623,0.79625,0.7962,0.7962,28,10,0
2025-09-29 02:32:00,0.79621,0.79621,0.79619,0.79619,15,10,0
2025-09-29 02:33:00,0.7962,0.79627,0.79619,0.79627,10,10,0
2025-09-29 02:34:00,0.79627,0.79627,0.79623,0.79627,14,10,0
2025-09-29 02:35:00,0.79627,0.79631,0.79623,0.79623,17,10,0
2025-09-29 02:36:00,0.79623,0.79623,0.79617,0.79618,16,10,0
2025-09-29 02:37:00,0.79617,0.7962,0.79617,0.79619,6,7,0
2025-09-29 02:38:00,0.79618,0.79619,0.79617,0.79619,16,10,0
2025-09-29 02:39:00,0.7962,0.79624,0.79611,0.79612,25,10,0
2025-09-29 02:40:00,0.79611,0.79616,0.79611,0.79614,7,10,0
2025-09-29 02:41:00,0.79614,0.79618,0.79614,0.79618,10,10,0
2025-09-29 02:42:00,0.79617,0.79619,0.79615,0.79618,7,6,0
2025-09-29 02:43:00,0.79617,0.7962,0.79617,0.79619,7,7,0
2025-09-29 02:44:00,0.7962,0.7962,0.79617,0.79617,7,10,0
2025-09-29 02:45:00,0.79617,0.79617,0.79612,0.79615,13,10,0
2025-09-29 02:46:00,0.79616,0.79616,0.79609,0.79609,7,7,0
2025-09-29 02:47:00,0.79606,0.79608,0.79604,0.79605,16,10,0
2025-09-29 02:48:00,0.79604,0.79608,0.79603,0.79608,11,10,0
2025-09-29 02:49:00,0.79607,0.79613,0.79606,0.79613,19,10,0
2025-09-29 02:50:00,0.79611,0.79613,0.79607,0.7961,10,10,0
2025-09-29 02:51:00,0.7961,0.79611,0.7961,0.79611,2,11,0
2025-09-29 02:52:00,0.79609,0.79611,0.79606,0.79608,12,10,0
2025-09-29 02:53:00,0.79609,0.79609,0.79605,0.79606,18,10,0
2025-09-29 02:54:00,0.79605,0.79606,0.79577,0.79577,24,10,0
2025-09-29 02:55:00,0.79578,0.79601,0.79578,0.796,19,10,0
2025-09-29 02:56:00,0.79601,0.79601,0.79597,0.79599,14,10,0
2025-09-29 02:57:00,0.79597,0.796,0.79597,0.796,10,10,0
2025-09-29 02:58:00,0.79599,0.79604,0.79599,0.79604,17,10,0
2025-09-29 02:59:00,0.79604,0.79604,0.796,0.796,16,10,0
2025-09-29 03:00:00,0.79601,0.79601,0.79596,0.79598,12,10,0
2025-09-29 03:01:00,0.79597,0.796,0.79595,0.79599,16,10,0
2025-09-29 03:02:00,0.79599,0.79601,0.79592,0.79593,7,5,0
2025-09-29 03:03:00,0.79593,0.79593,0.79587,0.79589,16,10,0
2025-09-29 03:04:00,0.79589,0.79594,0.79588,0.79591,22,10,0
2025-09-29 03:05:00,0.79591,0.79593,0.7959,0.79591,8,10,0
2025-09-29 03:06:00,0.79588,0.79595,0.79588,0.79595,7,10,0
2025-09-29 03:07:00,0.79595,0.79595,0.79589,0.79589,10,10,0
2025-09-29 03:08:00,0.79589,0.79591,0.79587,0.7959,10,10,0
2025-09-29 03:09:00,0.79589,0.79595,0.79588,0.79595,11,10,0
2025-09-29 03:10:00,0.79595,0.79597,0.79588,0.79588,11,10,0
2025-09-29 03:11:00,0.7959,0.7959,0.79586,0.79588,4,8,0
2025-09-29 03:12:00,0.79587,0.79587,0.79585,0.79586,11,10,0
2025-09-29 03:13:00,0.79586,0.79593,0.79586,0.79592,12,10,0
2025-09-29 03:14:00,0.79592,0.79593,0.7959,0.7959,6,10,0
2025-09-29 03:15:00,0.79592,0.79592,0.79588,0.79591,7,10,0
2025-09-29 03:16:00,0.79589,0.79595,0.79589,0.79595,4,10,0
2025-09-29 03:17:00,0.79594,0.79597,0.79594,0.79596,5,10,0
2025-09-29 03:18:00,0.79596,0.79596,0.79595,0.79596,3,10,0
2025-09-29 03:19:00,0.79596,0.79596,0.79594,0.79596,10,9,0
2025-09-29 03:20:00,0.79596,0.79596,0.79594,0.79595,5,10,0
2025-09-29 03:21:00,0.79595,0.79598,0.79595,0.79598,7,10,0
2025-09-29 03:22:00,0.79596,0.79603,0.79596,0.79603,5,10,0
2025-09-29 03:23:00,0.79602,0.79605,0.79602,0.79605,10,10,0
2025-09-29 03:24:00,0.79605,0.79605,0.79601,0.79602,5,10,0
2025-09-29 03:25:00,0.79604,0.79604,0.79599,0.796,8,7,0
2025-09-29 03:26:00,0.79599,0.79601,0.79596,0.79598,18,10,0
2025-09-29 03:27:00,0.79598,0.79598,0.79596,0.79597,10,10,0
2025-09-29 03:28:00,0.79598,0.79599,0.79597,0.79598,10,10,0
2025-09-29 03:29:00,0.79598,0.79598,0.79592,0.79595,14,10,0
2025-09-29 03:30:00,0.79594,0.79597,0.79594,0.79595,6,8,0
2025-09-29 03:31:00,0.79595,0.79595,0.79592,0.79595,10,10,0
2025-09-29 03:32:00,0.79595,0.79596,0.79592,0.79596,9,10,0
2025-09-29 03:33:00,0.79595,0.79595,0.79589,0.79591,8,10,0
2025-09-29 03:34:00,0.79592,0.79593,0.79591,0.79593,7,10,0
2025-09-29 03:35:00,0.79593,0.79596,0.79593,0.79595,10,10,0
2025-09-29 03:36:00,0.79594,0.79601,0.79594,0.79599,15,10,0
2025-09-29 03:37:00,0.79598,0.79601,0.79598,0.79601,3,10,0
2025-09-29 03:38:00,0.796,0.79609,0.796,0.79608,9,10,0
2025-09-29 03:39:00,0.79607,0.79608,0.79606,0.79608,6,10,0
2025-09-29 03:40:00,0.79607,0.79609,0.79602,0.79606,12,5,0
2025-09-29 03:41:00,0.79606,0.79607,0.79605,0.79605,10,10,0
2025-09-29 03:42:00,0.79604,0.79605,0.79599,0.796,12,10,0
2025-09-29 03:43:00,0.796,0.796,0.79596,0.79597,14,10,0
2025-09-29 03:44:00,0.79595,0.79598,0.79595,0.79595,10,10,0
2025-09-29 03:45:00,0.79594,0.79595,0.79592,0.79594,19,10,0
2025-09-29 03:46:00,0.79595,0.79595,0.79594,0.79595,5,10,0
2025-09-29 03:47:00,0.79595,0.79599,0.79594,0.79598,10,10,0
2025-09-29 03:48:00,0.79597,0.79599,0.79595,0.79596,8,7,0
2025-09-29 03:49:00,0.79596,0.79598,0.79592,0.79592,13,10,0
2025-09-29 03:50:00,0.79592,0.79598,0.79592,0.79598,11,10,0
2025-09-29 03:51:00,0.79598,0.79603,0.79597,0.79603,11,10,0
2025-09-29 03:52:00,0.79602,0.79604,0.79601,0.79603,7,10,0
2025-09-29 03:53:00,0.79602,0.79606,0.79601,0.79606,10,10,0
2025-09-29 03:54:00,0.79605,0.79605,0.79601,0.79602,11,10,0
2025-09-29 03:55:00,0.79601,0.79603,0.79601,0.79603,14,10,0
2025-09-29 03:56:00,0.79601,0.79605,0.79601,0.79604,19,10,0
2025-09-29 03:57:00,0.79605,0.79607,0.79604,0.79607,11,10,0
2025-09-29 03:58:00,0.79608,0.79615,0.79608,0.79615,12,10,0
2025-09-29 03:59:00,0.79615,0.79615,0.79613,0.79614,18,10,0
2025-09-29 04:00:00,0.79615,0.79619,0.79615,0.79619,14,10,0
2025-09-29 04:01:00,0.79619,0.79621,0.79618,0.79621,13,10,0
2025-09-29 04:02:00,0.79621,0.79621,0.79617,0.79618,10,10,0
2025-09-29 04:03:00,0.79618,0.79623,0.79616,0.79623,11,10,0
2025-09-29 04:04:00,0.79623,0.79625,0.7962,0.79625,13,10,0
2025-09-29 04:05:00,0.79625,0.79627,0.79621,0.79627,14,10,0
2025-09-29 04:06:00,0.79626,0.79626,0.79623,0.79623,10,10,0
2025-09-29 04:07:00,0.79622,0.79627,0.79622,0.79623,9,10,0
2025-09-29 04:08:00,0.79623,0.79626,0.79619,0.7962,11,4,0
2025-09-29 04:09:00,0.79619,0.79621,0.79614,0.79614,17,10,0
2025-09-29 04:10:00,0.79615,0.79616,0.79615,0.79616,4,10,0
2025-09-29 04:11:00,0.79615,0.79616,0.79611,0.79611,9,10,0
2025-09-29 04:12:00,0.79611,0.79612,0.79611,0.79612,8,10,0
2025-09-29 04:13:00,0.79612,0.79612,0.7961,0.7961,3,11,0
2025-09-29 04:14:00,0.7961,0.79612,0.79609,0.79611,9,10,0
2025-09-29 04:15:00,0.7961,0.79614,0.7961,0.79614,6,10,0
2025-09-29 04:16:00,0.79613,0.79614,0.7961,0.79611,12,10,0
2025-09-29 04:17:00,0.79611,0.79612,0.7961,0.79612,8,10,0
2025-09-29 04:18:00,0.79611,0.79615,0.7961,0.7961,7,10,0
2025-09-29 04:19:00,0.7961,0.7961,0.79607,0.79608,7,10,0
2025-09-29 04:20:00,0.79609,0.79613,0.79607,0.79612,11,10,0
2025-09-29 04:21:00,0.7961,0.79614,0.7961,0.79614,15,10,0
2025-09-29 04:22:00,0.79611,0.79612,0.79608,0.79609,8,10,0
2025-09-29 04:23:00,0.79608,0.79611,0.79608,0.79609,4,5,0
2025-09-29 04:24:00,0.79608,0.79613,0.79608,0.79613,19,10,0
2025-09-29 04:25:00,0.79612,0.79615,0.79612,0.79613,10,10,0
2025-09-29 04:26:00,0.79611,0.79615,0.7961,0.79615,12,10,0
2025-09-29 04:27:00,0.79617,0.79617,0.7961,0.7961,6,5,0
2025-09-29 04:28:00,0.79609,0.79614,0.79609,0.79614,20,10,0
2025-09-29 04:29:00,0.79617,0.79617,0.79614,0.79614,2,5,0
2025-09-29 04:30:00,0.79614,0.79617,0.79613,0.79614,12,4,0
2025-09-29 04:31:00,0.79614,0.79615,0.79614,0.79614,5,10,0
2025-09-29 04:32:00,0.79616,0.79616,0.79607,0.79607,8,6,0
2025-09-29 04:33:00,0.7961,0.7961,0.79605,0.79608,5,5,0
2025-09-29 04:34:00,0.79607,0.79608,0.79607,0.79608,12,10,0
2025-09-29 04:35:00,0.79608,0.79608,0.79604,0.79606,8,10,0
2025-09-29 04:36:00,0.79608,0.79608,0.79602,0.79605,9,4,0
2025-09-29 04:37:00,0.79604,0.79605,0.79602,0.79603,7,10,0
2025-09-29 04:38:00,0.79603,0.79603,0.79602,0.79602,4,10,0
2025-09-29 04:39:00,0.79602,0.79602,0.79597,0.79597,11,10,0
2025-09-29 04:40:00,0.79594,0.79597,0.79594,0.79595,12,10,0
2025-09-29 04:41:00,0.79598,0.796,0.79598,0.796,3,10,0
2025-09-29 04:42:00,0.79602,0.79607,0.79602,0.79606,9,10,0
2025-09-29 04:43:00,0.79605,0.79605,0.79603,0.79604,6,10,0
2025-09-29 04:44:00,0.79602,0.79603,0.79601,0.79603,7,10,0
2025-09-29 04:45:00,0.79602,0.79605,0.79601,0.79605,6,4,0
2025-09-29 04:46:00,0.79605,0.79605,0.79596,0.79597,10,4,0
2025-09-29 04:47:00,0.79598,0.796,0.79597,0.79599,15,5,0
2025-09-29 04:48:00,0.79599,0.79601,0.79598,0.79599,7,5,0
2025-09-29 04:49:00,0.79598,0.79599,0.79595,0.79599,5,10,0
2025-09-29 04:50:00,0.79598,0.79598,0.79594,0.79594,5,4,0
2025-09-29 04:51:00,0.79595,0.79596,0.79591,0.79592,10,10,0
2025-09-29 04:52:00,0.79593,0.79594,0.79588,0.79588,10,10,0
2025-09-29 04:53:00,0.79589,0.79589,0.79585,0.79586,5,10,0
2025-09-29 04:54:00,0.79584,0.79584,0.79566,0.79571,28,10,0
2025-09-29 04:55:00,0.79574,0.79581,0.79572,0.79578,14,10,0
2025-09-29 04:56:00,0.79579,0.79587,0.79578,0.79587,12,10,0
2025-09-29 04:57:00,0.79586,0.79598,0.79586,0.79596,16,10,0
2025-09-29 04:58:00,0.79596,0.79598,0.79595,0.79595,14,10,0
2025-09-29 04:59:00,0.79595,0.796,0.79595,0.79599,26,10,0
2025-09-29 05:00:00,0.79599,0.79604,0.79596,0.79604,13,10,0
2025-09-29 05:01:00,0.79604,0.79604,0.79601,0.79601,15,11,0
2025-09-29 05:02:00,0.79601,0.79605,0.796,0.79602,19,10,0
2025-09-29 05:03:00,0.79601,0.79601,0.79591,0.79591,21,11,0
2025-09-29 05:04:00,0.79591,0.79592,0.79584,0.79586,12,11,0
2025-09-29 05:05:00,0.79586,0.79586,0.79579,0.79579,18,10,0
2025-09-29 05:06:00,0.7958,0.7959,0.7958,0.79584,10,11,0
2025-09-29 05:07:00,0.79583,0.79583,0.79577,0.79582,16,11,0
2025-09-29 05:08:00,0.79582,0.79582,0.79577,0.79579,11,11,0
