Time,Open,High,Low,Close,TickVolume,Spread,RealVolume
2025-09-26 03:20:00,1.33515,1.33518,1.33515,1.33518,6,4,0
2025-09-26 03:21:00,1.33517,1.3353,1.33515,1.33528,17,4,0
2025-09-26 03:22:00,1.33531,1.33531,1.33527,1.33528,13,4,0
2025-09-26 03:23:00,1.33527,1.33527,1.33525,1.33525,5,4,0
2025-09-26 03:24:00,1.33526,1.33526,1.33503,1.33503,23,4,0
2025-09-26 03:25:00,1.33504,1.33508,1.33503,1.33507,7,4,0
2025-09-26 03:26:00,1.33513,1.3351899999999999,1.33513,1.33517,12,4,0
2025-09-26 03:27:00,1.3351600000000001,1.33528,1.3351600000000001,1.33528,16,4,0
2025-09-26 03:28:00,1.33528,1.3354,1.33528,1.3354,13,4,0
2025-09-26 03:29:00,1.33539,1.33539,1.33531,1.33532,17,4,0
2025-09-26 03:30:00,1.33538,1.33538,1.33526,1.33528,11,4,0
2025-09-26 03:31:00,1.33527,1.3353,1.33526,1.3353,6,4,0
2025-09-26 03:32:00,1.33529,1.33537,1.33529,1.33534,11,4,0
2025-09-26 03:33:00,1.33534,1.33536,1.3353,1.3353,18,4,0
2025-09-26 03:34:00,1.33529,1.33535,1.33529,1.33535,12,4,0
2025-09-26 03:35:00,1.33534,1.33534,1.3351600000000001,1.3351600000000001,13,4,0
2025-09-26 03:36:00,1.3351600000000001,1.33527,1.3351600000000001,1.33523,13,4,0
2025-09-26 03:37:00,1.33523,1.33527,1.33523,1.33527,10,4,0
2025-09-26 03:38:00,1.33526,1.33527,1.33525,1.33526,10,4,0
2025-09-26 03:39:00,1.33525,1.33528,1.3352,1.33528,11,4,0
2025-09-26 03:40:00,1.33529,1.33533,1.33526,1.33529,12,4,0
2025-09-26 03:41:00,1.3353,1.33541,1.3353,1.33538,11,4,0
2025-09-26 03:42:00,1.33537,1.33537,1.33527,1.33533,13,4,0
2025-09-26 03:43:00,1.33533,1.33539,1.33533,1.33539,7,4,0
2025-09-26 03:44:00,1.33533,1.33539,1.33533,1.33538,6,4,0
2025-09-26 03:45:00,1.33538,1.33538,1.33529,1.33529,11,4,0
2025-09-26 03:46:00,1.33529,1.33533,1.33529,1.3353,8,4,0
2025-09-26 03:47:00,1.33529,1.33532,1.33529,1.33531,11,4,0
2025-09-26 03:48:00,1.33528,1.33528,1.3351899999999999,1.33527,12,4,0
2025-09-26 03:49:00,1.33528,1.33536,1.33528,1.33536,8,4,0
2025-09-26 03:50:00,1.33536,1.33539,1.33534,1.33536,8,4,0
2025-09-26 03:51:00,1.33534,1.33536,1.33534,1.33535,3,4,0
2025-09-26 03:52:00,1.33535,1.33538,1.33535,1.33538,3,4,0
2025-09-26 03:53:00,1.33538,1.33538,1.33532,1.33532,15,4,0
2025-09-26 03:54:00,1.33533,1.33539,1.33532,1.33537,12,4,0
2025-09-26 03:55:00,1.33538,1.3354,1.33536,1.33536,10,4,0
2025-09-26 03:56:00,1.33535,1.33537,1.33532,1.33534,8,4,0
2025-09-26 03:57:00,1.33534,1.33538,1.33533,1.33533,10,4,0
2025-09-26 03:58:00,1.33534,1.33541,1.33534,1.33537,10,4,0
2025-09-26 03:59:00,1.33537,1.33538,1.33533,1.33537,12,4,0
2025-09-26 04:00:00,1.33537,1.33537,1.33511,1.33511,20,4,0
2025-09-26 04:01:00,1.3351199999999999,1.33513,1.335,1.33503,18,4,0
2025-09-26 04:02:00,1.33504,1.33508,1.33504,1.33507,8,4,0
2025-09-26 04:03:00,1.33508,1.3351600000000001,1.33508,1.33513,7,4,0
2025-09-26 04:04:00,1.3351199999999999,1.3351199999999999,1.33498,1.33506,10,4,0
2025-09-26 04:05:00,1.33505,1.33505,1.33493,1.33493,12,4,0
2025-09-26 04:06:00,1.33494,1.33505,1.33494,1.33504,11,4,0
2025-09-26 04:07:00,1.33505,1.33507,1.33501,1.33501,5,4,0
2025-09-26 04:08:00,1.33501,1.33506,1.33496,1.33506,12,4,0
2025-09-26 04:09:00,1.33507,1.33508,1.33505,1.33506,6,4,0
2025-09-26 04:10:00,1.33507,1.33517,1.33507,1.3351600000000001,10,4,0
2025-09-26 04:11:00,1.33515,1.33515,1.33508,1.33511,9,4,0
2025-09-26 04:12:00,1.33511,1.33517,1.3351,1.33511,9,4,0
2025-09-26 04:13:00,1.33515,1.3351600000000001,1.33508,1.3351600000000001,9,4,0
2025-09-26 04:14:00,1.3351600000000001,1.3352,1.3351600000000001,1.33517,10,4,0
2025-09-26 04:15:00,1.3351600000000001,1.33524,1.33515,1.33521,19,4,0
2025-09-26 04:16:00,1.33521,1.33542,1.3352,1.33542,20,4,0
2025-09-26 04:17:00,1.33538,1.3354599999999999,1.33534,1.33534,18,4,0
2025-09-26 04:18:00,1.33534,1.33555,1.33534,1.33549,22,4,0
2025-09-26 04:19:00,1.33549,1.3355000000000001,1.33544,1.33544,11,4,0
2025-09-26 04:20:00,1.33544,1.33545,1.33531,1.33533,15,4,0
2025-09-26 04:21:00,1.33534,1.33539,1.33522,1.33523,12,4,0
2025-09-26 04:22:00,1.33523,1.33528,1.33521,1.33528,13,4,0
2025-09-26 04:23:00,1.33526,1.33528,1.33525,1.33528,5,4,0
2025-09-26 04:24:00,1.33528,1.33528,1.33525,1.33527,5,4,0
2025-09-26 04:25:00,1.33528,1.33528,1.33524,1.33524,3,4,0
2025-09-26 04:26:00,1.33524,1.33528,1.33524,1.33528,6,4,0
2025-09-26 04:27:00,1.33525,1.33525,1.33517,1.33517,4,4,0
2025-09-26 04:28:00,1.33517,1.33517,1.33507,1.33513,11,4,0
2025-09-26 04:29:00,1.33513,1.33513,1.33503,1.33505,12,4,0
2025-09-26 04:30:00,1.33506,1.3351,1.33505,1.3351,12,4,0
2025-09-26 04:31:00,1.33511,1.33515,1.3351,1.33513,10,4,0
2025-09-26 04:32:00,1.33515,1.33522,1.33514,1.33522,9,4,0
2025-09-26 04:33:00,1.33521,1.33525,1.3351600000000001,1.3351600000000001,15,4,0
2025-09-26 04:34:00,1.3351600000000001,1.33527,1.3351600000000001,1.33525,7,4,0
2025-09-26 04:35:00,1.33525,1.33528,1.33525,1.33525,7,4,0
2025-09-26 04:36:00,1.33526,1.3353,1.33523,1.3353,12,4,0
2025-09-26 04:37:00,1.33532,1.33533,1.33523,1.33523,11,4,0
2025-09-26 04:38:00,1.33526,1.33541,1.33523,1.33538,25,4,0
2025-09-26 04:39:00,1.33541,1.33549,1.33539,1.33542,13,4,0
2025-09-26 04:40:00,1.33539,1.33541,1.33538,1.3354,7,4,0
2025-09-26 04:41:00,1.33539,1.3354,1.33539,1.33539,9,4,0
2025-09-26 04:42:00,1.33539,1.33545,1.33537,1.33545,7,4,0
2025-09-26 04:43:00,1.33545,1.33545,1.33535,1.33535,7,4,0
2025-09-26 04:44:00,1.33532,1.33535,1.33525,1.33526,5,4,0
2025-09-26 04:45:00,1.33528,1.33533,1.33524,1.3353,14,4,0
2025-09-26 04:46:00,1.3353,1.33534,1.33525,1.33534,18,4,0
2025-09-26 04:47:00,1.33534,1.33534,1.33514,1.33518,13,4,0
2025-09-26 04:48:00,1.33521,1.33527,1.33521,1.33525,5,4,0
2025-09-26 04:49:00,1.33526,1.33535,1.33526,1.33535,15,4,0
2025-09-26 04:50:00,1.33535,1.33539,1.33535,1.33539,11,4,0
2025-09-26 04:51:00,1.33539,1.3354,1.33536,1.33536,10,4,0
2025-09-26 04:52:00,1.33537,1.33545,1.33536,1.33545,14,4,0
2025-09-26 04:53:00,1.33545,1.33548,1.33544,1.33544,10,4,0
2025-09-26 04:54:00,1.33538,1.33538,1.33525,1.33527,14,4,0
2025-09-26 04:55:00,1.33526,1.33529,1.33525,1.33529,12,4,0
2025-09-26 04:56:00,1.3353,1.33531,1.33527,1.33528,11,4,0
2025-09-26 04:57:00,1.33531,1.33538,1.33531,1.33536,8,4,0
2025-09-26 04:58:00,1.33536,1.33537,1.33528,1.33537,7,4,0
2025-09-26 04:59:00,1.33537,1.33539,1.33533,1.33538,19,4,0
2025-09-26 05:00:00,1.33539,1.33548,1.33533,1.33533,16,4,0
2025-09-26 05:01:00,1.33539,1.33539,1.33527,1.33527,8,4,0
2025-09-26 05:02:00,1.33524,1.33536,1.33524,1.33527,10,4,0
2025-09-26 05:03:00,1.33527,1.33535,1.33527,1.33535,12,4,0
2025-09-26 05:04:00,1.33539,1.33551,1.33537,1.33548,23,4,0
2025-09-26 05:05:00,1.33548,1.33558,1.33548,1.33555,7,4,0
2025-09-26 05:06:00,1.33555,1.33557,1.33554,1.33555,5,4,0
2025-09-26 05:07:00,1.33555,1.33555,1.33542,1.33542,4,4,0
2025-09-26 05:08:00,1.33542,1.3355299999999999,1.33541,1.3355000000000001,12,4,0
2025-09-26 05:09:00,1.3354599999999999,1.33567,1.3354599999999999,1.33561,8,4,0
2025-09-26 05:10:00,1.33561,1.33567,1.33561,1.33562,16,4,0
2025-09-26 05:11:00,1.33563,1.33565,1.33541,1.3354300000000001,16,4,0
2025-09-26 05:12:00,1.33544,1.33549,1.33534,1.33539,20,4,0
2025-09-26 05:13:00,1.33535,1.33544,1.33534,1.33535,15,4,0
2025-09-26 05:14:00,1.33535,1.33545,1.33535,1.33541,14,4,0
2025-09-26 05:15:00,1.3354300000000001,1.3354599999999999,1.33537,1.33537,12,4,0
2025-09-26 05:16:00,1.33537,1.3354599999999999,1.33537,1.33537,9,4,0
2025-09-26 05:17:00,1.33536,1.33536,1.33528,1.33535,9,4,0
2025-09-26 05:18:00,1.33536,1.3354300000000001,1.33536,1.3354300000000001,8,4,0
2025-09-26 05:19:00,1.33537,1.33548,1.33537,1.33541,9,4,0
2025-09-26 05:20:00,1.33544,1.33548,1.33541,1.33544,10,4,0
2025-09-26 05:21:00,1.3354599999999999,1.3354599999999999,1.33534,1.33539,9,4,0
2025-09-26 05:22:00,1.3354,1.33568,1.3354,1.33568,17,4,0
2025-09-26 05:23:00,1.33568,1.33575,1.33563,1.33564,11,4,0
2025-09-26 05:24:00,1.3357,1.33572,1.33565,1.33565,12,4,0
2025-09-26 05:25:00,1.33565,1.33568,1.33561,1.33566,15,4,0
2025-09-26 05:26:00,1.33567,1.33567,1.33562,1.33566,12,4,0
2025-09-26 05:27:00,1.33567,1.3357299999999999,1.33564,1.3357299999999999,10,4,0
2025-09-26 05:28:00,1.33572,1.33572,1.33556,1.33556,10,4,0
2025-09-26 05:29:00,1.33555,1.33568,1.33555,1.33567,9,4,0
2025-09-26 05:30:00,1.33568,1.33572,1.33544,1.33544,24,3,0
2025-09-26 05:31:00,1.33545,1.33552,1.33534,1.33536,15,3,0
2025-09-26 05:32:00,1.33536,1.33539,1.33536,1.33539,6,3,0
2025-09-26 05:33:00,1.33539,1.3354599999999999,1.33535,1.33535,17,3,0
2025-09-26 05:34:00,1.33535,1.33541,1.33532,1.33536,16,3,0
2025-09-26 05:35:00,1.33535,1.33545,1.33532,1.33545,15,3,0
2025-09-26 05:36:00,1.33545,1.33548,1.33538,1.33544,16,3,0
2025-09-26 05:37:00,1.33544,1.33547,1.33538,1.3354599999999999,14,3,0
2025-09-26 05:38:00,1.3354599999999999,1.3355299999999999,1.3354599999999999,1.33549,6,3,0
2025-09-26 05:39:00,1.3355000000000001,1.33559,1.33545,1.33556,16,3,0
2025-09-26 05:40:00,1.33556,1.33557,1.33545,1.33549,14,3,0
2025-09-26 05:41:00,1.33549,1.33556,1.33547,1.3355299999999999,11,3,0
2025-09-26 05:42:00,1.33554,1.33556,1.3354599999999999,1.33556,15,3,0
2025-09-26 05:43:00,1.33556,1.33558,1.33551,1.33554,16,3,0
2025-09-26 05:44:00,1.33554,1.33554,1.33548,1.33549,8,3,0
2025-09-26 05:45:00,1.3355000000000001,1.33551,1.33545,1.33551,10,3,0
2025-09-26 05:46:00,1.33551,1.33551,1.33535,1.33541,20,3,0
2025-09-26 05:47:00,1.33541,1.33542,1.33537,1.33539,8,3,0
2025-09-26 05:48:00,1.33539,1.3355000000000001,1.33539,1.3355000000000001,13,3,0
2025-09-26 05:49:00,1.3355000000000001,1.3355000000000001,1.33548,1.33549,14,3,0
2025-09-26 05:50:00,1.33549,1.33549,1.3354599999999999,1.3354599999999999,2,3,0
2025-09-26 05:51:00,1.33545,1.33549,1.33527,1.33527,15,3,0
2025-09-26 05:52:00,1.33528,1.33539,1.33525,1.33539,19,3,0
2025-09-26 05:53:00,1.33539,1.33541,1.33536,1.33537,13,3,0
2025-09-26 05:54:00,1.33537,1.3354,1.33536,1.33539,9,3,0
2025-09-26 05:55:00,1.33539,1.33539,1.33534,1.33534,8,3,0
2025-09-26 05:56:00,1.33534,1.33544,1.33534,1.33539,16,3,0
2025-09-26 05:57:00,1.33539,1.3354,1.33529,1.33537,21,3,0
2025-09-26 05:58:00,1.33536,1.33538,1.33527,1.33534,19,3,0
2025-09-26 05:59:00,1.33534,1.33542,1.33531,1.33537,18,3,0
2025-09-26 06:00:00,1.33537,1.33538,1.33528,1.33538,37,3,0
2025-09-26 06:01:00,1.33537,1.33539,1.3353,1.33532,19,3,0
2025-09-26 06:02:00,1.3353,1.33549,1.33528,1.33548,18,3,0
2025-09-26 06:03:00,1.33547,1.33548,1.33527,1.33527,22,3,0
2025-09-26 06:04:00,1.33529,1.33541,1.33528,1.3354,24,3,0
2025-09-26 06:05:00,1.33538,1.33557,1.33536,1.33552,25,3,0
2025-09-26 06:06:00,1.33554,1.33554,1.33539,1.33539,16,3,0
2025-09-26 06:07:00,1.33538,1.33568,1.33536,1.33568,35,3,0
2025-09-26 06:08:00,1.33571,1.33592,1.33571,1.3357999999999999,34,3,0
2025-09-26 06:09:00,1.33574,1.3357999999999999,1.33556,1.3356,47,3,0
2025-09-26 06:10:00,1.3356,1.3356,1.33539,1.33541,31,3,0
2025-09-26 06:11:00,1.3354,1.3354,1.33527,1.33533,37,3,0
2025-09-26 06:12:00,1.33536,1.33541,1.33533,1.33535,20,3,0
2025-09-26 06:13:00,1.33536,1.3354599999999999,1.33533,1.33533,33,3,0
2025-09-26 06:14:00,1.33532,1.33548,1.33525,1.33548,35,3,0
2025-09-26 06:15:00,1.33548,1.33551,1.33537,1.33537,38,3,0
2025-09-26 06:16:00,1.33539,1.33559,1.33539,1.33544,38,3,0
2025-09-26 06:17:00,1.33545,1.3354599999999999,1.3351600000000001,1.3351600000000001,37,3,0
2025-09-26 06:18:00,1.33515,1.33532,1.33506,1.3352,31,3,0
2025-09-26 06:19:00,1.33529,1.33533,1.33514,1.33522,20,3,0
2025-09-26 06:20:00,1.33532,1.3354,1.33524,1.33537,24,3,0
2025-09-26 06:21:00,1.33538,1.33552,1.33538,1.33544,13,3,0
2025-09-26 06:22:00,1.33544,1.33548,1.33536,1.33537,27,3,0
2025-09-26 06:23:00,1.33537,1.33544,1.33535,1.33537,27,3,0
2025-09-26 06:24:00,1.33537,1.33541,1.33527,1.33535,30,3,0
2025-09-26 06:25:00,1.33533,1.33542,1.3353,1.33541,32,3,0
2025-09-26 06:26:00,1.33541,1.33552,1.3354,1.33542,27,3,0
2025-09-26 06:27:00,1.3354300000000001,1.3355000000000001,1.33532,1.3354599999999999,33,3,0
2025-09-26 06:28:00,1.3354599999999999,1.33549,1.33534,1.33534,30,3,0
2025-09-26 06:29:00,1.33536,1.33558,1.33533,1.33549,33,3,0
2025-09-26 06:30:00,1.33549,1.33549,1.33539,1.3354599999999999,36,2,0
2025-09-26 06:31:00,1.33547,1.33551,1.33536,1.3354599999999999,30,2,0
2025-09-26 06:32:00,1.3354599999999999,1.33552,1.33545,1.3354599999999999,21,2,0
2025-09-26 06:33:00,1.3354599999999999,1.33556,1.33538,1.33554,43,2,0
2025-09-26 06:34:00,1.33555,1.33564,1.33549,1.33563,48,2,0
2025-09-26 06:35:00,1.33562,1.3357299999999999,1.3356,1.33567,29,2,0
2025-09-26 06:36:00,1.33567,1.3357999999999999,1.33558,1.3357999999999999,27,2,0
2025-09-26 06:37:00,1.33579,1.33586,1.3357,1.33582,31,2,0
2025-09-26 06:38:00,1.33583,1.33612,1.33579,1.33612,36,2,0
2025-09-26 06:39:00,1.3361,1.3361399999999999,1.33602,1.3361,32,2,0
2025-09-26 06:40:00,1.3361,1.3361,1.33585,1.33586,40,2,0
2025-09-26 06:41:00,1.33585,1.3361399999999999,1.33579,1.3360699999999999,43,2,0
2025-09-26 06:42:00,1.33606,1.33629,1.33606,1.33615,35,2,0
2025-09-26 06:43:00,1.3361399999999999,1.33617,1.3360699999999999,1.3361100000000001,19,2,0
2025-09-26 06:44:00,1.3361,1.33612,1.33597,1.33599,33,2,0
2025-09-26 06:45:00,1.33602,1.33602,1.33559,1.33564,27,2,0
2025-09-26 06:46:00,1.33567,1.3357,1.33544,1.33552,36,2,0
2025-09-26 06:47:00,1.33552,1.33569,1.33539,1.33569,36,2,0
2025-09-26 06:48:00,1.33569,1.3357299999999999,1.33563,1.33567,22,2,0
2025-09-26 06:49:00,1.33567,1.33567,1.33547,1.3355299999999999,28,2,0
2025-09-26 06:50:00,1.33554,1.33559,1.33548,1.3355000000000001,19,2,0
2025-09-26 06:51:00,1.3355000000000001,1.33559,1.33548,1.33552,25,2,0
2025-09-26 06:52:00,1.33552,1.33591,1.33552,1.3359,29,2,0
2025-09-26 06:53:00,1.3359,1.3359,1.3356,1.33561,29,2,0
2025-09-26 06:54:00,1.33563,1.3357700000000001,1.33556,1.3357700000000001,21,2,0
2025-09-26 06:55:00,1.3357700000000001,1.33609,1.3357700000000001,1.33588,30,2,0
2025-09-26 06:56:00,1.33589,1.33606,1.33582,1.33602,25,2,0
2025-09-26 06:57:00,1.33601,1.33631,1.33591,1.3363,35,2,0
2025-09-26 06:58:00,1.3363,1.3363399999999999,1.33612,1.33625,45,2,0
2025-09-26 06:59:00,1.33625,1.33636,1.33623,1.3363399999999999,38,2,0
2025-09-26 07:00:00,1.33631,1.3363399999999999,1.33608,1.3363399999999999,41,2,0
2025-09-26 07:01:00,1.3363399999999999,1.33673,1.3363399999999999,1.3365,90,2,0
2025-09-26 07:02:00,1.33652,1.33673,1.33644,1.33671,54,2,0
2025-09-26 07:03:00,1.3367200000000001,1.33691,1.33667,1.33685,45,2,0
2025-09-26 07:04:00,1.33685,1.33694,1.33666,1.3366799999999999,37,2,0
2025-09-26 07:05:00,1.33674,1.33674,1.3363399999999999,1.33653,51,2,0
2025-09-26 07:06:00,1.33655,1.33673,1.33649,1.33656,63,2,0
2025-09-26 07:07:00,1.33656,1.33663,1.33631,1.33633,34,2,0
2025-09-26 07:08:00,1.3363399999999999,1.3363399999999999,1.33595,1.33603,60,2,0
2025-09-26 07:09:00,1.336,1.3362,1.33585,1.33593,32,2,0
2025-09-26 07:10:00,1.33587,1.33613,1.3358400000000001,1.33593,40,2,0
2025-09-26 07:11:00,1.33589,1.33619,1.33586,1.3360400000000001,47,2,0
2025-09-26 07:12:00,1.3361,1.33628,1.3361,1.33622,38,2,0
2025-09-26 07:13:00,1.33627,1.33627,1.33563,1.33572,39,2,0
2025-09-26 07:14:00,1.33571,1.33574,1.33555,1.3356,53,2,0
2025-09-26 07:15:00,1.3356,1.3356,1.33542,1.33552,31,2,0
2025-09-26 07:16:00,1.33547,1.33552,1.3354300000000001,1.33544,30,2,0
2025-09-26 07:17:00,1.3354300000000001,1.33544,1.33533,1.33538,31,2,0
2025-09-26 07:18:00,1.3354,1.33557,1.33538,1.33549,30,2,0
2025-09-26 07:19:00,1.33548,1.33548,1.3351899999999999,1.33528,39,2,0
2025-09-26 07:20:00,1.33529,1.33538,1.33513,1.33523,40,2,0
2025-09-26 07:21:00,1.33514,1.33521,1.3351,1.33511,23,2,0
2025-09-26 07:22:00,1.33508,1.33509,1.3348200000000001,1.3348900000000001,41,2,0
2025-09-26 07:23:00,1.33488,1.3348900000000001,1.3347,1.33476,35,2,0
2025-09-26 07:24:00,1.33476,1.33505,1.33476,1.33494,19,2,0
2025-09-26 07:25:00,1.33494,1.33506,1.3348900000000001,1.33504,29,2,0
2025-09-26 07:26:00,1.33505,1.33505,1.3345099999999999,1.33453,36,2,0
2025-09-26 07:27:00,1.33453,1.33508,1.33453,1.33507,45,2,0
2025-09-26 07:28:00,1.33509,1.33529,1.33509,1.33528,22,2,0
2025-09-26 07:29:00,1.33525,1.33536,1.33522,1.3353,30,2,0
2025-09-26 07:30:00,1.33531,1.3356,1.3352,1.33528,43,2,0
2025-09-26 07:31:00,1.33529,1.3353,1.33521,1.33527,19,2,0
2025-09-26 07:32:00,1.33526,1.33537,1.33523,1.33536,24,2,0
2025-09-26 07:33:00,1.33542,1.33547,1.33532,1.33538,37,2,0
2025-09-26 07:34:00,1.33538,1.33556,1.33538,1.3355299999999999,36,2,0
2025-09-26 07:35:00,1.33552,1.33567,1.3352,1.33534,56,2,0
2025-09-26 07:36:00,1.33532,1.33536,1.33504,1.33504,30,2,0
2025-09-26 07:37:00,1.33504,1.33517,1.33499,1.33509,26,2,0
2025-09-26 07:38:00,1.33508,1.33528,1.33508,1.33517,33,2,0
2025-09-26 07:39:00,1.33511,1.3351199999999999,1.3348900000000001,1.33493,36,2,0
2025-09-26 07:40:00,1.33494,1.33501,1.33479,1.3348900000000001,30,2,0
2025-09-26 07:41:00,1.3348900000000001,1.3348900000000001,1.3347,1.33473,28,2,0
2025-09-26 07:42:00,1.33473,1.33502,1.33472,1.33495,36,2,0
2025-09-26 07:43:00,1.3349,1.33497,1.33488,1.33494,23,2,0
2025-09-26 07:44:00,1.33494,1.33501,1.33487,1.3349,28,2,0
2025-09-26 07:45:00,1.3349,1.33493,1.33469,1.3347,34,2,0
2025-09-26 07:46:00,1.33471,1.3348200000000001,1.33469,1.3348200000000001,27,2,0
2025-09-26 07:47:00,1.3348200000000001,1.33497,1.33471,1.33494,21,2,0
2025-09-26 07:48:00,1.33495,1.33497,1.3348499999999999,1.33486,15,2,0
2025-09-26 07:49:00,1.33488,1.3348900000000001,1.33471,1.33471,22,2,0
2025-09-26 07:50:00,1.3347,1.33478,1.3346,1.33466,31,2,0
2025-09-26 07:51:00,1.33466,1.33472,1.3345799999999999,1.33462,29,2,0
2025-09-26 07:52:00,1.33462,1.33474,1.3346,1.3347,33,2,0
2025-09-26 07:53:00,1.33473,1.33494,1.33473,1.33483,26,2,0
2025-09-26 07:54:00,1.3348499999999999,1.33488,1.3347,1.33486,19,2,0
2025-09-26 07:55:00,1.33486,1.33498,1.33484,1.33491,25,2,0
2025-09-26 07:56:00,1.3349199999999999,1.3351899999999999,1.3349199999999999,1.33511,30,2,0
