Date,Dividends
2014-03-11 00:00:00-03:00,0.09371
2014-04-29 00:00:00-03:00,0.093705
2014-12-10 00:00:00-02:00,0.090888
2015-04-16 00:00:00-03:00,0.520348
2015-12-21 00:00:00-02:00,0.094445
2016-04-27 00:00:00-03:00,0.611176
2016-12-09 00:00:00-02:00,0.137754
2017-05-02 00:00:00-03:00,0.136656
2017-12-19 00:00:00-02:00,0.238384
2018-04-30 00:00:00-03:00,0.068917
2018-12-11 00:00:00-02:00,0.343257
2019-05-02 00:00:00-03:00,0.021511
2019-12-26 00:00:00-03:00,0.343998
