symbol,name,sector,industry,marketCap,PE_ratio,PB_ratio,EPS,dividendYield,debtToEquity,Datetime,Close,High,Low,Open,Volume
,,,,,,,,,,,B3SA3.SA,B3SA3.SA,B3SA3.SA,B3SA3.SA,B3SA3.SA
B3SA3,"B3 S.A. - Brasil, Bolsa, Balcão",Financial Services,Financial Data & Stock Exchanges,78045454336,16.413044,3.9159753,0.92,1.87,75.951,2025-11-25 13:08:00+00:00,14.0,14.020000457763672,13.970000267028809,13.970000267028809,0
B3SA3,"B3 S.A. - Brasil, Bolsa, Balcão",Financial Services,Financial Data & Stock Exchanges,78045454336,16.413044,3.9159753,0.92,1.87,75.951,2025-11-25 13:09:00+00:00,14.039999961853027,14.069999694824219,14.020000457763672,14.020000457763672,72000
B3SA3,"B3 S.A. - Brasil, Bolsa, Balcão",Financial Services,Financial Data & Stock Exchanges,78045454336,16.413044,3.9159753,0.92,1.87,75.951,2025-11-25 13:10:00+00:00,14.029999732971191,14.039999961853027,14.029999732971191,14.039999961853027,15600
B3SA3,"B3 S.A. - Brasil, Bolsa, Balcão",Financial Services,Financial Data & Stock Exchanges,78045454336,16.413044,3.9159753,0.92,1.87,75.951,2025-11-25 13:11:00+00:00,14.039999961853027,14.050000190734863,14.029999732971191,14.039999961853027,4300
B3SA3,"B3 S.A. - Brasil, Bolsa, Balcão",Financial Services,Financial Data & Stock Exchanges,78045454336,16.413044,3.9159753,0.92,1.87,75.951,2025-11-25 13:12:00+00:00,14.0600004196167,14.0600004196167,14.050000190734863,14.050000190734863,10800
B3SA3,"B3 S.A. - Brasil, Bolsa, Balcão",Financial Services,Financial Data & Stock Exchanges,78045454336,16.413044,3.9159753,0.92,1.87,75.951,2025-11-25 13:13:00+00:00,14.050000190734863,14.0600004196167,14.050000190734863,14.050000190734863,11400
B3SA3,"B3 S.A. - Brasil, Bolsa, Balcão",Financial Services,Financial Data & Stock Exchanges,78045454336,16.413044,3.9159753,0.92,1.87,75.951,2025-11-25 13:14:00+00:00,14.069999694824219,14.079999923706055,14.039999961853027,14.0600004196167,84900
B3SA3,"B3 S.A. - Brasil, Bolsa, Balcão",Financial Services,Financial Data & Stock Exchanges,78045454336,16.413044,3.9159753,0.92,1.87,75.951,2025-11-25 13:15:00+00:00,14.020000457763672,14.0600004196167,14.020000457763672,14.0600004196167,41100
B3SA3,"B3 S.A. - Brasil, Bolsa, Balcão",Financial Services,Financial Data & Stock Exchanges,78045454336,16.413044,3.9159753,0.92,1.87,75.951,2025-11-25 13:16:00+00:00,14.0600004196167,14.0600004196167,14.039999961853027,14.039999961853027,33100
