Date,Dividends
2018-08-20 00:00:00-03:00,0.454061
2018-09-03 00:00:00-03:00,0.009091
2018-10-01 00:00:00-03:00,0.009091
2018-11-01 00:00:00-03:00,0.009091
2018-12-03 00:00:00-02:00,0.013636
2018-12-18 00:00:00-02:00,0.009636
2019-01-02 00:00:00-02:00,0.013636
2019-02-01 00:00:00-02:00,0.013636
2019-02-22 00:00:00-03:00,1.636455
2019-03-01 00:00:00-03:00,0.013636
2019-04-01 00:00:00-03:00,0.013636
2019-05-02 00:00:00-03:00,0.013636
2019-06-03 00:00:00-03:00,0.013636
2019-07-01 00:00:00-03:00,0.013636
2019-08-01 00:00:00-03:00,0.013636
2019-08-16 00:00:00-03:00,0.715364
2019-09-02 00:00:00-03:00,0.013636
2019-10-01 00:00:00-03:00,0.013636
2019-11-01 00:00:00-03:00,0.013636
2019-12-02 00:00:00-03:00,0.013636
2019-12-13 00:00:00-03:00,0.034145
2020-01-02 00:00:00-03:00,0.013636
2020-02-03 00:00:00-03:00,0.013636
2020-02-21 00:00:00-03:00,0.915182
2020-03-02 00:00:00-03:00,0.013636
2020-04-01 00:00:00-03:00,0.013636
2020-05-04 00:00:00-03:00,0.013636
2020-06-01 00:00:00-03:00,0.013636
2020-07-01 00:00:00-03:00,0.013636
2020-08-03 00:00:00-03:00,0.013636
2020-08-18 00:00:00-03:00,0.048091
2020-09-01 00:00:00-03:00,0.013636
2020-10-01 00:00:00-03:00,0.013636
2020-11-03 00:00:00-03:00,0.013636
2020-12-01 00:00:00-03:00,0.013636
2020-12-11 00:00:00-03:00,0.058145
2021-01-04 00:00:00-03:00,0.013636
2021-01-26 00:00:00-03:00,0.0456
2021-02-01 00:00:00-03:00,0.013636
2021-02-26 00:00:00-03:00,0.133625
2021-03-01 00:00:00-03:00,0.013636
2021-03-26 00:00:00-03:00,0.046036
2021-04-01 00:00:00-03:00,0.013636
2021-04-28 00:00:00-03:00,0.051345
2021-05-03 00:00:00-03:00,0.013636
2021-05-25 00:00:00-03:00,0.044309
2021-06-01 00:00:00-03:00,0.013636
2021-07-01 00:00:00-03:00,0.013636
2021-08-02 00:00:00-03:00,0.013636
2021-08-16 00:00:00-03:00,0.0944
2021-09-01 00:00:00-03:00,0.013636
2021-10-01 00:00:00-03:00,0.013636
