symbol,name,sector,industry,marketCap,PE_ratio,PB_ratio,EPS,dividendYield,debtToEquity,Datetime,Close,High,Low,Open,Volume
,,,,,,,,,,,BBDC4.SA,BBDC4.SA,BBDC4.SA,BBDC4.SA,BBDC4.SA
BBDC4,Banco Bradesco S.A.,Financial Services,Banks - Regional,206674821120,10.177084,1.1767541,1.92,1.18,,2025-11-25 13:03:00+00:00,18.860000610351562,18.8799991607666,18.809999465942383,18.809999465942383,0
BBDC4,Banco Bradesco S.A.,Financial Services,Banks - Regional,206674821120,10.177084,1.1767541,1.92,1.18,,2025-11-25 13:04:00+00:00,18.81999969482422,18.8799991607666,18.809999465942383,18.8799991607666,39200
BBDC4,Banco Bradesco S.A.,Financial Services,Banks - Regional,206674821120,10.177084,1.1767541,1.92,1.18,,2025-11-25 13:05:00+00:00,18.84000015258789,18.84000015258789,18.809999465942383,18.809999465942383,11800
BBDC4,Banco Bradesco S.A.,Financial Services,Banks - Regional,206674821120,10.177084,1.1767541,1.92,1.18,,2025-11-25 13:06:00+00:00,18.850000381469727,18.850000381469727,18.84000015258789,18.84000015258789,800
BBDC4,Banco Bradesco S.A.,Financial Services,Banks - Regional,206674821120,10.177084,1.1767541,1.92,1.18,,2025-11-25 13:07:00+00:00,18.920000076293945,18.920000076293945,18.850000381469727,18.850000381469727,61300
BBDC4,Banco Bradesco S.A.,Financial Services,Banks - Regional,206674821120,10.177084,1.1767541,1.92,1.18,,2025-11-25 13:08:00+00:00,18.940000534057617,18.950000762939453,18.899999618530273,18.920000076293945,48200
BBDC4,Banco Bradesco S.A.,Financial Services,Banks - Regional,206674821120,10.177084,1.1767541,1.92,1.18,,2025-11-25 13:09:00+00:00,18.940000534057617,18.959999084472656,18.93000030517578,18.940000534057617,21000
BBDC4,Banco Bradesco S.A.,Financial Services,Banks - Regional,206674821120,10.177084,1.1767541,1.92,1.18,,2025-11-25 13:10:00+00:00,18.959999084472656,18.959999084472656,18.920000076293945,18.93000030517578,34400
BBDC4,Banco Bradesco S.A.,Financial Services,Banks - Regional,206674821120,10.177084,1.1767541,1.92,1.18,,2025-11-25 13:11:00+00:00,18.940000534057617,18.959999084472656,18.93000030517578,18.950000762939453,42100
BBDC4,Banco Bradesco S.A.,Financial Services,Banks - Regional,206674821120,10.177084,1.1767541,1.92,1.18,,2025-11-25 13:12:00+00:00,18.959999084472656,18.979999542236328,18.940000534057617,18.940000534057617,131700
BBDC4,Banco Bradesco S.A.,Financial Services,Banks - Regional,206674821120,10.177084,1.1767541,1.92,1.18,,2025-11-25 13:13:00+00:00,18.969999313354492,18.969999313354492,18.950000762939453,18.950000762939453,33100
BBDC4,Banco Bradesco S.A.,Financial Services,Banks - Regional,206674821120,10.177084,1.1767541,1.92,1.18,,2025-11-25 13:14:00+00:00,19.0,19.0,18.93000030517578,18.950000762939453,217600
BBDC4,Banco Bradesco S.A.,Financial Services,Banks - Regional,206674821120,10.177084,1.1767541,1.92,1.18,,2025-11-25 13:15:00+00:00,18.950000762939453,18.989999771118164,18.950000762939453,18.979999542236328,247900
BBDC4,Banco Bradesco S.A.,Financial Services,Banks - Regional,206674821120,10.177084,1.1767541,1.92,1.18,,2025-11-25 13:16:00+00:00,18.969999313354492,19.0,18.959999084472656,18.959999084472656,83300
BBDC4,Banco Bradesco S.A.,Financial Services,Banks - Regional,206674821120,10.177084,1.1767541,1.92,1.18,,2025-11-25 13:17:00+00:00,19.040000915527344,19.049999237060547,18.969999313354492,18.969999313354492,507600
BBDC4,Banco Bradesco S.A.,Financial Services,Banks - Regional,206674821120,10.177084,1.1767541,1.92,1.18,,2025-11-25 13:18:00+00:00,19.049999237060547,19.079999923706055,19.020000457763672,19.030000686645508,137100
BBDC4,Banco Bradesco S.A.,Financial Services,Banks - Regional,206674821120,10.177084,1.1767541,1.92,1.18,,2025-11-25 13:19:00+00:00,19.09000015258789,19.100000381469727,19.049999237060547,19.06999969482422,305600
BBDC4,Banco Bradesco S.A.,Financial Services,Banks - Regional,206674821120,10.177084,1.1767541,1.92,1.18,,2025-11-25 13:20:00+00:00,19.100000381469727,19.100000381469727,19.06999969482422,19.06999969482422,95000
BBDC4,Banco Bradesco S.A.,Financial Services,Banks - Regional,206674821120,10.177084,1.1767541,1.92,1.18,,2025-11-25 13:21:00+00:00,19.100000381469727,19.100000381469727,19.059999465942383,19.100000381469727,62300
BBDC4,Banco Bradesco S.A.,Financial Services,Banks - Regional,206674821120,10.177084,1.1767541,1.92,1.18,,2025-11-25 13:22:00+00:00,19.09000015258789,19.110000610351562,19.079999923706055,19.09000015258789,49900
BBDC4,Banco Bradesco S.A.,Financial Services,Banks - Regional,206674821120,10.177084,1.1767541,1.92,1.18,,2025-11-25 13:23:00+00:00,19.079999923706055,19.09000015258789,19.079999923706055,19.079999923706055,4900
BBDC4,Banco Bradesco S.A.,Financial Services,Banks - Regional,206674821120,10.177084,1.1767541,1.92,1.18,,2025-11-25 13:24:00+00:00,19.049999237060547,19.079999923706055,19.040000915527344,19.079999923706055,23700
BBDC4,Banco Bradesco S.A.,Financial Services,Banks - Regional,206674821120,10.177084,1.1767541,1.92,1.18,,2025-11-25 13:25:00+00:00,19.059999465942383,19.06999969482422,19.030000686645508,19.030000686645508,23500
BBDC4,Banco Bradesco S.A.,Financial Services,Banks - Regional,206674821120,10.177084,1.1767541,1.92,1.18,,2025-11-25 13:26:00+00:00,19.040000915527344,19.059999465942383,19.030000686645508,19.049999237060547,28300
BBDC4,Banco Bradesco S.A.,Financial Services,Banks - Regional,206674821120,10.177084,1.1767541,1.92,1.18,,2025-11-25 13:27:00+00:00,19.049999237060547,19.059999465942383,19.030000686645508,19.030000686645508,59000
BBDC4,Banco Bradesco S.A.,Financial Services,Banks - Regional,206674821120,10.177084,1.1767541,1.92,1.18,,2025-11-25 13:28:00+00:00,19.059999465942383,19.059999465942383,19.040000915527344,19.040000915527344,14800
BBDC4,Banco Bradesco S.A.,Financial Services,Banks - Regional,206674821120,10.177084,1.1767541,1.92,1.18,,2025-11-25 13:29:00+00:00,19.059999465942383,19.059999465942383,19.040000915527344,19.040000915527344,17400
BBDC4,Banco Bradesco S.A.,Financial Services,Banks - Regional,206674821120,10.177084,1.1767541,1.92,1.18,,2025-11-25 13:30:00+00:00,19.09000015258789,19.09000015258789,19.059999465942383,19.059999465942383,44200
BBDC4,Banco Bradesco S.A.,Financial Services,Banks - Regional,206674821120,10.177084,1.1767541,1.92,1.18,,2025-11-25 13:31:00+00:00,19.06999969482422,19.079999923706055,19.049999237060547,19.079999923706055,40300
BBDC4,Banco Bradesco S.A.,Financial Services,Banks - Regional,206674821120,10.177084,1.1767541,1.92,1.18,,2025-11-25 13:32:00+00:00,19.09000015258789,19.09000015258789,19.040000915527344,19.049999237060547,659900
BBDC4,Banco Bradesco S.A.,Financial Services,Banks - Regional,206674821120,10.177084,1.1767541,1.92,1.18,,2025-11-25 13:33:00+00:00,19.059999465942383,19.09000015258789,19.059999465942383,19.06999969482422,70500
BBDC4,Banco Bradesco S.A.,Financial Services,Banks - Regional,206674821120,10.177084,1.1767541,1.92,1.18,,2025-11-25 13:34:00+00:00,19.06999969482422,19.079999923706055,19.049999237060547,19.059999465942383,33100
BBDC4,Banco Bradesco S.A.,Financial Services,Banks - Regional,206674821120,10.177084,1.1767541,1.92,1.18,,2025-11-25 13:35:00+00:00,19.079999923706055,19.079999923706055,19.049999237060547,19.049999237060547,31900
BBDC4,Banco Bradesco S.A.,Financial Services,Banks - Regional,206674821120,10.177084,1.1767541,1.92,1.18,,2025-11-25 13:36:00+00:00,19.09000015258789,19.09000015258789,19.06999969482422,19.09000015258789,28000
BBDC4,Banco Bradesco S.A.,Financial Services,Banks - Regional,206674821120,10.177084,1.1767541,1.92,1.18,,2025-11-25 13:37:00+00:00,19.06999969482422,19.09000015258789,19.06999969482422,19.079999923706055,4600
BBDC4,Banco Bradesco S.A.,Financial Services,Banks - Regional,206674821120,10.177084,1.1767541,1.92,1.18,,2025-11-25 13:38:00+00:00,19.06999969482422,19.079999923706055,19.049999237060547,19.079999923706055,15900
BBDC4,Banco Bradesco S.A.,Financial Services,Banks - Regional,206674821120,10.177084,1.1767541,1.92,1.18,,2025-11-25 13:39:00+00:00,19.06999969482422,19.079999923706055,19.049999237060547,19.06999969482422,16600
